CustomerID,AccountID,TypeOfAccount,AccountTypeNum,PrimarySecondaryType,ZipCode,DigitalCustomer,TransactionTotal,Churn,BranchNumber,CurrentBalance,CurrentInterestRate,MonthsOpen,PlanNumber,AverageMonthlyAmount,CustomerAge,QuarterlyAverageAmount,DaysSinceContact,Bank,eStatementFlag,OnlineFlag,LegacyBranchNumber,OpeningAmount,CloseReasonCode
02B88791-7457-4379-A8EE-ACBF901370D1,C42388DF-0299-4486-96FC-011F569FA302,SV,2,2,8234,0,3.17,0,67,25373.62,0.03,41,10,25373.62,73,25373.04,376,3,0,0,0,0,0
152A1D30-A82F-4117-8FAF-B5ADFF38D5B7,D7AF8075-52B0-45DF-89C5-0112BF3A5918,SV,2,1,8050,1,-9.99,0,16,300.13,0.03,21,210,300.13,19,209.27,52,1,0,0,0,700,0
32E49AFA-6BAF-4C61-A5A3-0A5B6FD957BF,9A4FE9D7-6955-44F9-9A60-01121AAB8716,DD,0,1,7758,0,-5.6,0,125,0,0,85,215,0,70,0,946,4,0,0,29,20,0
0963CFA6-95A6-408D-8095-E8813083AA7F,5617100A-1D72-46F8-9D15-008ADC071994,SV,2,1,8406,1,1010.01,0,67,1461.04,0.03,44,10,1461.04,35,871.02,75,3,1,0,0,0,0
A4F06D42-5F3B-439E-A789-EA1DEB569A07,50D1CCA7-DF8E-49D6-9060-0115A3E16926,CD,1,1,8759,0,-199.13,0,21,1635.64,0.1,239,14,1635.37,43,1635.35,130,1,0,0,0,4721.99,0
8A063E1C-FFA8-4732-837C-D5E907B9FD34,55E9E1AF-016B-4B70-AE54-011C366D8E02,DD,0,1,8753,1,#N/A,0,7,18.07,0,50,12,18.07,20,18.07,381,1,1,0,0,110,0
CA83FD3A-F521-4EC0-888B-2C1DB5940727,746148EF-D31C-4F29-B8F6-00BC5D19DB4B,SV,2,1,8221,0,751.22,0,64,2601.98,0.03,107,10,2601.98,17,2218.93,52,3,1,0,40,110,0
F5A60861-95F0-4B96-BDE2-721852BED7E5,CF63569B-E239-49CD-A9BA-010BE8B66789,DD,0,2,8204,0,-6990.62,0,62,1757.3,0,205,137,1151.54,59,986.48,45,3,0,0,38,100,0
B5F72665-9E4A-49B7-82CF-D8F0A32C32A3,C0F7AF46-AF18-4B7F-8419-00F473834812,CD,1,1,8234,0,396.82,0,44,53147.06,2.23,35,143,53147.06,78,53060.52,1051,3,0,0,69,50000,0
922E1137-BF64-42C1-A6F8-F5DF56E1688A,FF528F3D-D1E6-4206-9A31-003A747224CC,SV,2,1,8406,1,-2298.52,0,44,32000.7,0.03,332,11,32000.7,62,27134.75,55,3,0,0,0,1000,0
04BA2E0C-015C-4616-9D99-6E8304BDE9ED,C48199B9-31F4-4B0C-9E2C-011AB31EA925,SV,2,1,8757,1,-981.16,0,28,30.01,0.03,52,210,30.01,21,24.46,74,1,1,0,17,105,0
C584A8E5-A54B-4A70-98E2-E176C5CDE076,298D9D84-4208-405C-A37F-002FD3CB0FBD,SV,2,2,8223,1,0.2,0,62,1875.77,0.03,18,10,1875.77,34,1875.68,530,3,0,0,0,1875,0
128EEAD3-080A-4375-BDF5-BCB5F1F21947,87D2B192-2A14-4696-9618-009231A556E3,SV,2,1,8204,0,-139.98,0,34,248,0.03,141,10,248,11,162.54,53,3,0,0,0,85,0
F3C41AB6-6A75-4ADF-8783-CE6551B4B4F0,90AE7044-0548-4462-9256-00C7636F21C2,CD,1,1,8360,0,32.09,0,101,5157.45,0.4,33,42,5157.45,12,5155.34,985,4,0,0,0,5000,0
81298141-10CB-4586-BDE3-ED871445B8CE,84B07876-CBE2-47BE-847E-010C7E96A43F,DD,0,1,8225,0,-9135.81,0,114,1395.45,0,259,179,929.1,50,1633.66,45,4,1,0,0,0,0
62CA6287-DDAB-43BE-BA75-160970CC3A3A,877D9A6E-5750-4F35-ADEE-002E976EC307,DD,0,2,8731,1,552.87,0,10,5355.02,0,314,214,4495.97,61,5634.2,45,1,1,0,117,0,0
B29575E9-63EE-4F9B-8AC4-C529F4359F49,59ECA22E-E506-4AD2-A1AC-003C6B07D845,DD,0,2,11204,0,-16339.48,0,18,51983.98,0.05,163,135,51286.86,85,52514.39,48,1,0,0,0,2550,0
CF8A2547-A205-4ED3-B85D-8B674C8D17F4,2B5BB958-A6C5-467A-B61C-035B5FA17CF8,DD,0,1,8723,0,-16765.18,1,1,0,0.01,240,135,0,70,2679.57,84,1,0,0,14,3037,6
30FCC273-B9A3-4457-9874-5E208E1C0DB4,79CA280F-5E24-42D5-9288-057063AC04D9,DD,0,2,8406,1,#N/A,1,114,0,0,121,214,0,94,0,259,4,1,0,0,4500,0
AD5A7F40-A62F-494C-B412-97BE3C2E2119,F2163CDB-0B0D-4FF2-A050-010B377102A0,DD,0,2,7762,0,3827.66,0,22,3251.22,0,66,214,3414.1,23,5226.81,45,1,1,0,121,0,0
54FC0B84-0B3F-4A30-BA69-A450C67E5A23,E735529F-E520-4537-9DA9-000C464D7148,DD,0,1,8015,1,-1360.94,0,21,40.38,0,140,215,129.33,56,349.17,47,1,1,0,0,150,0
68FFC133-054E-4E01-8AF0-FDF48F30ADAD,B4564E1C-8ADA-44D3-8F0D-007519C209EA,DD,0,1,8724,1,-1718.11,0,12,363.2,0,209,215,1018.78,54,1078.22,45,1,1,0,0,1300,0
4F3474E0-C43E-48F9-88A8-E353E93FE410,FCBE819B-CEC3-45E3-A279-00EFD8745631,DD,0,1,8330,1,184.82,0,91,1108.35,0,104,215,1063.57,50,581.73,49,3,1,0,0,0,0
E90C979A-BD2F-461B-8B90-6E09B836D9AB,1C23C088-FD3D-40CC-9EC8-00BA6E9AEA22,SV,2,1,8753,0,217.02,0,2,866.64,0.03,156,11,823.14,80,600.76,49,1,0,0,0,270.38,0
31FAD1DC-2BD7-4252-94DC-83CCAAE972DB,4BF32C86-5AC5-41A3-BF3A-00D43CA1F9E0,CD,1,1,8620,0,457.2,0,106,61885.48,2.96,14,57,61885.48,65,61751.85,433,4,0,0,0,60000,0
67BA4288-8995-4E89-957F-A01C3934EFD7,BE1945BA-456B-4176-88C3-011C385BEF1C,DD,0,2,7722,1,-7267.83,0,126,189.68,0,57,134,185.81,21,328.95,45,4,1,0,0,0,0
8AA2E905-F27D-4560-9AFF-2A84D8DD1834,EC301C09-2EFA-47E4-B853-044F26BB1368,DD,0,1,8733,0,-2379.1,1,21,0,0,69,215,0,40,1256.38,74,1,1,0,0,50,3
09058743-D970-4EBF-8243-9F3AD574DF59,5E307D73-64A8-4D8E-AB3B-027101FD9914,SV,2,2,8721,1,-1104.98,1,20,0,0.03,50,210,0,18,37.74,60,1,1,0,0,51.94,6
CCDD430E-8A3F-460E-A687-D24582063E2B,332D209F-DE3C-4234-AA40-0002C7C79ECA,DD,0,2,8527,1,2.81,0,1,20.79,0,50,134,20.79,60,781.19,78,1,1,0,0,300,0
35D356B5-E238-4922-9968-C78595297DB9,6681D114-2AB3-4D2B-B646-0015F3A21C97,SV,2,2,8092,1,2.98,0,18,242.25,0.03,308,10,342.24,76,947.96,46,1,0,0,115,0,0
76C0F917-0A92-4D06-8773-4D610D9A3CD5,7A04A369-0F3D-4766-BB1C-040537BDADE8,DD,0,2,8757,0,-15099.24,1,8,0,0.01,42,135,0,68,3671.48,89,1,1,0,0,86993.75,5
4162AD6C-89E4-406E-9369-88F8F170CCD8,FF66331C-E603-4BBB-99EF-00794BBBB7AB,DD,0,1,8742,1,876.02,0,3,927.26,0,51,215,821,52,761.53,46,1,0,0,0,500,0
0C896771-3E9F-484C-8658-1E2585F3C0CA,498DFC62-93FF-479F-BB9F-00698DEFDA52,CD,1,2,29681,0,-911.31,0,9,15140.04,1,13,53,15140.04,81,15128.87,172,1,0,0,0,15975.91,0
6435C07E-4846-484F-9927-DF4A4C4F8FC7,FD3E6085-59F3-4A0F-A891-0099F3C4A04E,DD,0,1,8215,0,#N/A,0,93,185.63,0,105,215,185.63,31,185.63,327,3,1,0,0,0,0
81CBE606-3DCC-46D7-AA44-3FA3E06DE7FD,9AC3FE4D-0A57-470B-812A-0116E4E36376,SV,2,1,8757,0,0.2,0,8,2051.08,0.03,64,210,2051.08,15,2050.98,1175,1,0,0,0,1942.86,0
178EFFA1-1228-4774-851D-95DB494493F2,2E1CB7CF-4160-493D-8C81-004CAD396EF0,DD,0,1,8005,1,-4308.7,0,20,762.91,0,20,11,904.21,20,1485.81,46,1,1,0,0,125.21,0
6414E494-901B-4081-8D86-5D98794D2AB4,6BC3A44B-86D4-4ADC-9BB5-01096A66C15D,DD,0,1,13071,1,56.67,0,23,7611.46,0,19,215,7611.46,66,6745.09,55,1,1,0,0,2500,0
6F583861-E6F9-413F-857E-5BC3637D401F,ACFD4E0D-9B5D-4BA2-93E5-00CCE4692FBD,DD,0,2,7712,0,#N/A,0,27,1.6,0,33,215,1.6,56,1.6,675,1,1,0,0,30,0
FFEE8B0F-3994-4090-86AA-BAC3708A3979,20F70C83-CB9A-426F-81FD-00917829B3CC,DD,0,1,8734,1,-688.2,0,10,176.58,0,50,215,176.58,60,54.78,56,1,1,0,0,1400,0
D689C913-C4DC-4FE8-88D3-5F42E236FD05,72B5BCD1-D768-46E8-A4DE-002370F13B6D,DD,0,1,8225,1,1108.63,0,114,1759.91,0,167,134,1884.89,33,2868.02,50,4,1,0,0,500,0
5F671592-01AC-4728-9B66-D91B631A6F54,E12E00EE-AE21-4A7F-84C5-00EFC9223698,CD,1,2,8724,0,355.44,0,1,48111.26,2.96,14,57,48111.26,73,48007.32,396,1,0,0,0,20628.65,0
B2813C00-AC4A-4910-81D2-CD18F9346A11,F82570FE-004E-43C8-9F7B-00BBC78BC8B7,SV,2,2,8620,0,12.5,0,106,123801.33,0.03,37,10,123801.33,99,123798.55,1117,4,0,0,0,123495.06,0
CF3C6C4A-B9A8-4858-9688-C5F4205664C3,F99CA447-5B48-4209-AF85-006F74016862,SV,2,1,8205,0,3633.91,0,45,81287.67,0.03,221,10,81226.26,58,80175.51,48,3,0,0,0,2650.52,0
AF5B1A61-B39F-4C62-9411-52C3C122A002,523BFD5C-A404-49CE-B907-00E7746C9064,DD,0,1,8234,0,1215.35,0,48,5768.84,0,160,137,5756.65,63,4468.17,45,3,0,0,68,0,0
7DA4B15F-9061-449F-8FC1-D55B568073EA,C4EEC535-838D-49F2-AC71-0505BC45F9B3,SV,2,1,8401,0,-495.02,1,109,0,0.03,11,10,0,58,1.03,109,1,0,0,0,1385,1
124F9198-CEE2-4877-B4E1-D10C655032A6,75F932C7-F1D9-4C4D-AEFB-01192E88CF5E,DD,0,1,8215,1,3144.87,0,93,20085.13,0.01,159,135,20080.44,82,19562.26,50,3,0,0,0,0,0
2EFF43B1-22F9-49B3-B401-735FD3E74076,DCB717B3-3F89-4F92-9FDA-00BA7F027ACC,DD,0,1,8406,0,3474.67,0,43,17420.08,0.01,148,135,17754.69,96,16337.78,46,3,0,0,0,1000,0
F44A2D3E-639A-4739-A863-95D71F873B7C,C8783E06-B95B-405F-9137-011709677BF1,DD,0,2,8723,0,-14951.63,0,1,25381.78,0,232,215,25414.27,47,28604.43,49,1,0,0,0,50,0
401CD206-D550-4D85-9AC3-8F1862059066,1FAF0846-CFAD-45B4-BFED-00840D17A2DF,DD,0,2,8527,1,-11299.31,0,28,3.65,0,18,214,3.65,64,165.49,63,1,1,0,0,50,0
EFB82168-7CB2-4C50-8B35-2A0B6B55F727,2996AF14-DED0-4F62-B5A8-0032FF7F1A81,SV,2,2,7740,0,50.04,0,30,275.13,0.03,37,210,275.13,4,275.11,123,2,0,0,0,75,0
CE660C21-4113-4EF5-BDFD-5BCF6FB4190F,1CD5ECF4-9CBC-41CD-AB1F-02B07CABCDFF,DD,0,2,8005,1,245.04,1,16,0,0,123,135,94.14,40,92.89,45,1,1,0,0,600,0
121D2DFF-63DE-46E3-9F1F-8711ED30FFBA,F5A80558-8C96-42D3-9F98-00F69DDF2584,CD,1,1,8361,1,-25346.33,1,134,0,0.3,18,20,0,64,8987.72,87,5,0,0,0,25000,6
C9FD612B-1775-432F-8FB3-09F7887142E4,98FAE693-50D6-4480-8AA0-00BD4DE10116,DD,0,1,8724,1,-30011.94,0,3,9235.98,0.01,201,135,10920.21,61,14858.26,46,1,1,0,0,700,0
EE5FAF71-9EBB-4C8C-9517-8C354FC17439,B291D7DF-7BF7-4257-AD08-0074B2DC7736,SV,2,2,8757,0,-72107.34,0,8,54607.64,0.03,42,10,54607.64,78,54606.28,139,1,0,0,0,141330.49,0
B77F1F53-8D86-45D1-9F5A-A49232372746,A817C484-9745-4F33-87A2-00E90DFE3008,SV,2,2,8302,0,0.2,0,53,2080.65,0.03,143,11,2080.65,12,1935.99,59,3,0,0,0,0,0
98A451E5-A7FC-4E55-8708-257517E342FF,180227F4-B284-4D97-A7C8-001ADFECAD84,SV,2,2,22042,0,-13031.33,0,6,19327.53,0.03,111,11,19327.53,92,20558.45,76,1,0,0,0,10286.91,0
E26FC691-E339-4711-A67C-FE9587F95BE9,04B62558-2CB0-4788-9E82-011690CED80F,SV,2,1,8332,1,75.06,0,52,100.79,0.03,26,10,38.28,28,439.54,46,3,0,1,0,100,0
C5B712A3-E87D-428E-B773-09B589546221,3952269E-84CB-411E-9919-003177476418,DD,0,1,8203,0,-1368,0,109,7764.99,0,253,160,7764.99,54,8062.09,73,1,0,0,0,0,0
C2DAFD92-6269-4075-8786-9444620C6665,726273A6-6A79-4B4E-9D45-00F2E4E7AF09,DD,0,1,8302,0,171.03,0,56,73.81,0,26,232,51.51,55,114.21,45,3,0,0,0,150,0
30607116-F0F4-40E1-A08C-00CFB071DE1C,676B1AE8-E580-4E6E-B4A4-0030CF24B75C,SV,2,1,8244,1,-4242.72,0,64,29704.45,0.03,354,10,29204.44,69,28639,47,3,1,0,0,0,0
F266FDA7-37ED-49C6-B4B8-CE64F6F8547C,20C70F10-7D6F-4D7D-882A-0107A12BBEC8,DD,0,1,8361,1,193.58,0,134,4086.74,0.15,68,228,3438.24,56,3451.69,45,5,0,0,0,655,0
3BC66AE2-8F99-4A41-B032-0F1A7D9B9E51,12CE9E5B-96F4-49C7-A270-00CA83E1C382,DD,0,1,8094,1,-4799.84,0,119,118109.76,0.5,41,4,118109.76,73,118066.6,180,4,0,0,0,197191,0
9CC1EBD4-BAB6-49D0-ACA4-997E2458EB20,222F0893-CE56-4EDE-BA97-00FDBEBB1175,DD,0,1,8226,0,4654.05,0,62,6412.54,0,135,215,5678.16,84,4533.46,46,3,0,0,0,100,0
B98D4370-E64A-4343-8EAD-A88100856E71,69D790AA-8B96-40E4-B585-0118373CE60F,DD,0,2,8319,0,-3000.84,0,48,1751.57,0,217,135,2134.77,59,1910.11,46,3,1,0,68,1135.34,0
35A5A514-D4DE-456E-AAD3-1A497BD0623C,1B87D0FE-8E49-4BFA-9D23-02B4167572F4,DD,0,2,8361,0,55.1,1,52,0,0,132,215,0,55,675.96,56,3,1,0,57,0,6
623A7D31-B2AC-4AC2-9B45-D65BB399810D,0E286EF8-2377-493C-90FE-00747E8B60C8,DD,0,1,8723,1,-468.14,0,1,186,0,11,12,189.15,16,297.23,50,1,0,0,0,212.12,0
84084CF9-6906-454C-B734-77892E4548F7,3952269E-84CB-411E-9919-003177476418,DD,0,2,8203,0,-1368,0,109,7764.99,0,253,160,7764.99,54,8062.09,73,1,0,0,0,0,0
9D162FF0-8412-4C3E-A211-E2D178DB18B5,5A79BAEA-019F-4BE5-A1F1-0016CD8FE850,SV,2,1,7740,0,2459.22,0,31,3278.98,0.03,7,115,3278.98,0,2692.13,53,1,0,0,0,273.23,0
02534F81-CC8B-460D-9EBC-0D39862995AD,793928DC-9DA3-4D18-B5A0-006E2F3B828C,DD,0,1,8527,0,12040.02,0,28,193171.21,0.05,104,4,193171.21,95,193164.01,176,1,0,0,17,200000,0
CCB36889-A7EC-481E-AEAC-C27E68A9575A,4F8C9FB3-476B-4983-B473-0066EBCFB68B,DD,0,1,8234,1,205516.49,0,48,4924.01,0,14,215,3896.45,91,99317.73,47,3,1,0,0,100,0
C217E72D-1117-4C58-8E84-780D72AB42C6,207DD635-0B6A-4EB0-8582-0589D4C5B6B4,SV,2,2,8103,0,-304.09,1,118,0,0.03,13,10,0,52,0,136,4,0,0,0,854,0
C3EF58FE-2539-4C56-BA27-8506D858393D,4F7C2E3E-2B50-49AB-AFEE-001BA05CD5ED,SV,2,1,8050,1,-599.96,0,18,439.4,0.03,37,10,564.39,34,604.56,46,1,0,0,115,300,0
2ACCD108-A606-4A25-838D-0527F2952DF1,28149D8B-8A72-450B-A72A-0080085211BB,DD,0,2,8757,0,-4191.04,0,8,19581.57,0,48,215,19586.01,91,20672.56,49,1,0,0,0,20000,0
539B7871-4161-4418-BB7B-E40B6CF55952,9EC9C437-5456-4000-B976-01FA035DCAC3,DD,0,1,8225,1,-795.29,1,114,0,0,306,214,0,85,2774.88,50,4,0,0,0,0,0
59780F58-42ED-4F04-AA8F-7AEA0889B73B,BBB7DE95-E26B-42D0-827B-00AB534AA16F,DD,0,2,8234,0,-4220.19,0,45,7967.78,0.01,169,135,7541.47,89,7963.16,46,3,0,0,92,2071.87,0
CB3CA2B2-1740-4DAD-A921-10EA47AB5220,158E97C9-D64D-4F82-895B-00B630806A46,DD,0,1,7722,1,1498.11,0,126,102824.71,0,88,214,102916.87,70,49618.62,46,4,1,0,0,2255.79,0
6C12140A-B0E2-47B9-9BDE-08F3D8F1BFA7,DA69B116-0944-413C-9A74-0082F24AC7A2,CD,1,2,8402,1,354.27,0,101,52187.04,1.74,47,29,52178.02,97,52119.46,106,4,0,0,0,50000,0
A53674DC-72A6-4A6D-B71A-CC145786A0CD,E33EBF42-5497-4098-9C02-007F9386602F,DD,0,1,8221,0,-5195.32,0,44,22383.04,0,156,137,22383.04,60,22974,99,3,0,0,69,2000,0
6EDAC995-F9C3-4468-8E7F-E8ABF3719033,19E123D0-2E41-426E-862B-00FF1783B055,SV,2,2,8087,0,1.59,0,18,3173.03,0.15,49,210,3173.03,10,3172.45,301,1,0,0,115,306,0
B8467F79-B382-4247-B17C-A0CC9D772A79,903D6472-C769-409D-98A0-007D6C663133,SV,2,2,8527,0,-1891.55,0,22,8000.79,0.03,33,12,8000.79,87,8000.49,168,1,0,0,0,70010.7,0
544FF108-772B-4F13-8376-5546EA415A08,18F72B91-D73A-414E-99B2-00593B80C37D,DD,0,1,8005,1,-2073.51,0,20,792.68,0,57,12,958.93,22,638.45,45,1,0,0,24,60,0
20B4B566-C64A-4C5B-A376-74A9255DD4B0,3746B5DF-8AA2-4775-B1D8-000413C9D3D6,DD,0,2,8204,1,-4898.02,0,39,151.77,0,21,11,151.77,19,337.23,46,3,0,0,0,154.41,0
3D716FF9-0C4E-4BFE-8AED-11EF92B028F9,21B15F27-61D7-46C2-A176-008F9ADB753A,DD,0,1,8402,0,-13598.73,0,43,19409.13,0,266,215,15487.35,59,3103.69,45,3,0,0,0,300,0
36C8986F-04E4-4518-B80B-4264573D23CB,81D284D2-F7D0-46D9-A9B9-007EE1FE1213,SV,2,1,8226,1,-10000.58,0,62,9996.5,0.03,185,10,9996.5,81,10120.13,52,3,1,0,0,0,0
F6D4CF27-0DC5-456B-A4DD-4F49FDDD59C9,E0737BBB-074A-4DE2-AC42-00C821A136C7,DD,0,1,8330,1,-5239.25,0,91,4265.18,0,204,214,4659.19,55,3866.97,46,3,1,0,111,0,0
25D43ACE-9B6C-4CCA-B259-4D4D62E91BA8,9FB536F1-748F-431E-8CD5-007B6BFCEC1E,DD,0,2,8758,0,-2041.01,0,20,2949.21,0.01,127,135,2722.91,51,3502.27,47,1,1,0,24,650,0
B23F0CE1-BAEB-4F11-9D2C-1D3F0B0EC68B,978950D8-68A5-49F9-BD74-003BDA613FBA,SV,2,1,7740,0,3622.5,0,31,4347.09,0.03,56,115,4347.09,0,3569.13,53,1,0,0,0,314.78,0
47D61148-D4CB-463D-A5C2-16ECD1C5463C,184B0DD0-03C6-489A-A1CB-00A1DE85892C,SV,2,1,8755,1,-14266.5,1,11,0,0.03,68,10,0,77,12154.87,62,1,1,0,0,21000,4
050D557A-A5E4-4A57-8FB9-FDEE0AF6E21D,9A83BCB6-7889-4A22-AB73-004DF91C1573,DD,0,2,7731,1,1146.99,0,22,1886.93,0,256,214,1011.26,66,1319.06,46,1,1,0,121,0,0
2838B0BB-EC5D-4689-9EC3-E50743901958,0D342F52-9DD9-4344-B47B-0033EF00E09E,CD,1,1,8085,0,839.27,0,102,131827.37,1.74,105,29,131827.37,66,131765.24,125,4,0,0,0,121291.33,0
057D8ACC-8616-4622-B818-39C63F5B764C,676B1AE8-E580-4E6E-B4A4-0030CF24B75C,SV,2,2,8244,0,-4242.72,0,64,29704.45,0.03,354,10,29204.44,69,28639,47,3,1,0,0,0,0
44BA5B48-10A4-4A45-B712-2653083F383E,56509141-5FE8-40BC-9712-00D93E93E36D,CD,1,2,7728,0,50320.83,0,22,50320.83,1.98,6,29,50320.83,83,50248.03,169,1,0,0,0,50000,0
F41EF6BD-DD12-4417-8F09-18AB1D9B1573,DD8995AD-F12B-4EA8-8D53-011A1230AAB2,CD,1,1,8721,0,-373.9,0,7,12665,1.74,130,45,12665,55,12648.76,126,1,0,0,0,13009.67,0
81623D8E-CB39-4AD0-AAD1-1DB81F8D0748,3D55B088-B02D-4D73-A640-004A2781F168,DD,0,1,8724,0,#N/A,0,2,0,0,294,214,0,46,0,2092,1,1,0,0,875.91,0
8F74081A-4419-45D8-B0CA-917A5B27EA0B,341C7AE2-4270-4ABB-8129-00D66B873DCB,DD,0,1,8619,1,-714.18,0,106,24002.25,0.01,9,135,24077.13,58,24081.8,48,4,0,0,0,25000,0
1BC9A345-C3EF-4913-ADF3-603089F8BC76,6C574E11-9F84-4F24-968D-007E88CBFA6C,DD,0,2,7728,0,-5326.05,0,126,1286.49,0,196,214,1317.73,60,1727.3,46,4,1,0,0,0,0
4EF7FBA8-D0A4-4DA6-BACF-DCB572E421D8,09622949-67D9-457D-9F4D-0056B8EF457B,SV,2,2,8302,0,1834.62,0,53,45572.08,0.03,172,11,45572.08,44,45570.99,132,3,0,0,0,0,0
2A857D41-9E28-42D7-B48C-8547756B4747,226F53F1-7CE1-49A3-A4B3-00C357F497A4,DD,0,1,8037,0,59.54,0,137,30.18,0,21,215,49.25,20,72.41,45,5,0,0,0,1150,0
9B66A191-50E5-46E8-BC5C-1301A9443260,65F18659-DD4B-437F-88E2-0005B8CCEE4B,DD,0,1,8090,0,-3798.28,0,55,320.01,0,107,135,803.13,52,1272.43,45,3,0,0,0,0,0
EA71F318-0E2E-4543-80DF-510C267FAD27,9D6C3CF0-8BF2-46AA-9CEC-0087B29DC729,SV,2,2,8319,1,0.18,0,91,2539.92,0.03,137,10,2539.92,14,2539.8,231,3,0,0,0,0,0
FD8005E4-1545-418B-9496-B8AA0A3A48AE,5CBB9698-3594-458D-A449-00E5DAD02D59,SV,2,1,8244,0,#N/A,0,64,0.16,0.03,84,210,0.16,7,0.16,873,3,1,0,0,0,0
8160EBBA-8B32-4CB2-8BB5-2AB8407636C2,D4B97D4F-0C56-45E8-A810-00880CC47C54,DD,0,2,7712,0,2436.75,0,30,4258.48,0,126,184,4247.45,64,4959.49,47,2,0,0,124,1628.04,0
BFA912D2-A358-4857-AD50-0C30DE303294,FE458631-FE45-4C92-A375-00DC0F783D2B,DD,0,1,23666,1,-3602.71,0,53,81770.64,0.05,266,135,81846.46,81,81025.84,47,3,1,0,0,0,0
2857A44B-2D43-4007-8103-54AC26D7A18A,3A9F46B2-1422-4658-80F3-00BB5C89E16B,DD,0,1,8401,0,-938.68,0,109,18.5,0,195,214,349.98,68,621.74,46,1,0,0,0,0,0
BFE79ED7-4C17-4D84-A02B-99EAA02E6513,52027443-1116-46EB-A4E0-009AE04F681C,SV,2,1,8527,1,1675.07,0,22,3029.04,0.03,87,10,3013.41,42,1339.17,46,1,1,0,121,25,0
D92B5DA0-E088-4F35-8E6D-A9226BC5C94B,3C7285FF-147A-4E99-88C1-011A0AD7CB59,SV,2,1,8831,0,-99.62,0,1,2902.31,0.03,530,11,2902.31,0,2943.29,83,1,0,0,0,436.14,0
1E975631-CB0E-4F57-BF52-65AB4669C6E1,4C4CAD4F-60AA-4FEE-8549-0087A1E64BA7,DD,0,1,8757,0,#N/A,0,8,50,0,25,215,50,66,50,739,1,0,0,0,50,0
85C70548-B62D-46B6-AB29-8109BA509B3F,C84D39C8-6DAA-4DFF-AD51-011EBBBCBE5F,DD,0,1,8753,1,-601.22,0,10,1563.01,0,109,214,857.97,54,1340.59,46,1,1,0,117,35245.38,0
7EF9C044-603E-44AA-8EB7-98093EB06CE4,77DE0198-B770-4CFC-9ED8-05363AF57A45,SV,2,1,33759,0,-81169.55,1,12,0,0.03,98,11,0,94,3581.15,108,1,0,0,0,25000,5
19FBAD5B-289A-42A6-90C1-8482A5223A95,CD835D39-8477-4A64-B771-0106286B5EC6,DD,0,2,33434,0,380.23,0,130,69509.47,0.5,135,4,69509.47,88,69483.96,372,4,0,0,0,1000,0
1F6BD7B0-4274-45D2-AC08-6FB0CA78C6D7,93314065-FC4A-4DD9-B167-00F38489D4B9,SV,2,1,8757,0,0.36,0,3,3638.64,0.03,312,11,3638.64,90,3638.46,279,1,0,0,0,148422.2,0
9926FE89-3320-4C40-BEFD-4A84AEC0718C,17BD13AC-35D4-458E-A121-007606994ADE,DD,0,2,8742,1,-2013.02,0,3,86.76,0,24,12,91.12,18,138.07,45,1,0,0,0,200,0
0E0BA519-043C-45D1-9A52-84AA072982B1,9EC9C437-5456-4000-B976-01FA035DCAC3,DD,0,2,33904,1,-795.29,1,114,0,0,306,214,0,85,2774.88,50,4,0,0,0,0,0
1BBEA42C-F6FE-4128-B810-DFCE8981B24A,B0D0CCD5-B5D7-4941-8500-00644EBFB261,SV,2,2,8330,0,2670.59,0,48,15870.03,0.03,86,10,16620.03,77,15707.99,46,3,0,0,0,2000,0
AC6FCA01-A261-4EDE-AA5E-539BBE99263E,FD8FAA2F-F65E-4726-BCD7-00FDDE000289,SV,2,1,8742,0,-1199.52,0,15,900,0.05,102,9,825,44,670.5,47,1,0,0,0,20,0
FE262753-029E-4EEA-B7B4-DE592978AFA8,6681D114-2AB3-4D2B-B646-0015F3A21C97,SV,2,2,8087,0,2.98,0,18,242.25,0.03,308,10,342.24,76,947.96,46,1,0,0,115,0,0
8FFF6A5D-4CA4-48E8-AE00-91B47EBF1642,7A05EA42-D8AB-469B-A7E3-0117524F382E,SV,2,1,7728,1,#N/A,0,22,32,0.03,32,114,32,53,38.43,519,1,0,1,0,50,0
61DFC112-60F4-45EA-80C8-A681B3301E13,C826D99A-D19C-4FE2-A661-00732F65B010,SV,2,1,23601,1,0.18,0,114,2295.85,0.03,14,10,2295.85,61,2295.74,425,4,0,0,0,2295.12,0
C9F83AA2-5369-47C1-A150-5001C1E9B413,5BFEE786-0657-46E5-A03A-0092D8DB19FC,DD,0,2,8225,0,2.62,0,114,5212.55,0.15,441,4,5212.55,80,5211.93,231,4,0,0,0,0,0
76EB6136-2682-4B5C-88AF-2DBF9497BDDE,9CEE2FB7-E434-4E4C-8CCE-04BEEFE0A4BB,SV,2,1,8332,0,-1472.2,1,135,0,0.25,126,10,1992.83,53,1721.83,47,5,0,0,0,0,6
DC460294-CB9D-48B6-AFF6-7C6FF74A14C5,562C6F22-BE91-4219-AD75-00F89840B6F7,DD,0,1,8008,1,-1221.31,0,16,339.56,0,126,214,363.94,67,413.37,47,1,0,0,116,50,0
EB746245-BACF-49BB-95F9-B3D2D888D869,5A20F7F5-175A-4FD2-AD54-005CC046D82D,DD,0,1,8087,1,-6971.69,0,18,1552.88,0,61,214,1827.33,23,2322.85,45,1,1,0,115,319.87,0
